Yarn ID,Discontinued,Grams,Machine Washable,Average Rating,Yardage,Yarn Weight
136339,False,50.0,False,4.96,200.0,Fingering
142711,False,100.0,False,4.91,437.0,Fingering
37957,False,100.0,True,4.82,464.0,Light Fingering
138809,False,100.0,False,4.85,400.0,Fingering
131030,False,100.0,False,4.65,480.0,Light Fingering
54858,False,110.0,True,4.8,400.0,Fingering
162022,False,100.0,False,4.78,395.0,Fingering
141805,False,100.0,True,4.77,437.0,Fingering
157094,False,100.0,False,4.94,463.0,Light Fingering
49026,False,115.0,False,4.92,,
129116,False,100.0,True,4.86,218.0,Worsted
86988,True,50.0,True,4.61,110.0,Aran
127173,False,100.0,True,4.83,437.0,Fingering
154667,False,100.0,False,4.89,437.0,Fingering
70556,False,100.0,True,4.84,435.0,Fingering
131982,False,100.0,False,4.77,437.0,Fingering
117590,False,100.0,True,4.99,463.0,Light Fingering
106917,False,100.0,True,4.85,465.0,Fingering
72830,True,100.0,True,4.68,435.0,Fingering
165008,False,50.0,False,4.93,459.0,Lace
126517,False,115.0,False,4.91,756.0,Light Fingering
44742,False,100.0,True,4.7,400.0,Fingering
133143,False,114.0,False,4.88,420.0,Fingering
146052,False,100.0,True,4.9,437.0,Fingering
49974,False,113.0,False,4.6,440.0,Fingering
5331,False,227.0,False,4.52,325.0,Aran
110165,False,104.0,True,4.94,230.0,DK
147303,False,100.0,True,4.98,400.0,Fingering
15973,True,100.0,False,4.58,400.0,Fingering
55320,True,100.0,True,4.65,399.0,Fingering
141380,False,100.0,False,4.63,435.0,Fingering
147041,False,100.0,True,4.93,437.0,Fingering
8247,True,113.0,True,4.52,330.0,Sport
126408,False,113.0,True,4.62,350.0,DK
112786,False,100.0,False,4.86,262.0,DK
160435,False,100.0,False,4.91,225.0,DK
118528,False,100.0,False,4.87,258.0,DK
82357,True,114.0,True,4.85,196.0,Worsted
71692,False,100.0,False,4.64,464.0,Light Fingering
1051,True,100.0,True,4.33,170.0,Aran
143321,False,100.0,False,4.93,460.0,Light Fingering
60200,False,100.0,True,4.63,400.0,Fingering
143877,False,115.0,True,4.73,200.0,Worsted
130488,False,100.0,False,4.96,875.0,Lace
8900,False,100.0,True,4.6,400.0,Fingering
94569,False,100.0,True,4.85,400.0,Fingering
118258,False,100.0,True,4.83,465.0,Fingering
56586,True,100.0,True,4.51,420.0,Fingering
124662,False,113.0,True,4.91,400.0,Fingering
89843,False,100.0,False,4.9,656.0,Light Fingering
150541,True,100.0,True,4.84,463.0,Light Fingering
25620,False,100.0,False,4.82,437.0,Fingering
123122,False,15.0,True,4.75,60.0,Fingering
124027,False,100.0,True,4.94,400.0,Fingering
139904,False,140.0,True,4.81,540.0,Fingering
146611,False,100.0,False,4.81,230.0,DK
148406,False,100.0,True,4.72,463.0,Light Fingering
126714,False,110.0,True,4.82,420.0,Fingering
124990,False,115.0,True,4.75,443.0,Fingering
150965,True,100.0,True,4.26,435.0,Fingering
307,False,100.0,False,4.15,65.0,Super Bulky
107483,False,113.0,False,4.94,280.0,DK
123539,False,100.0,False,4.79,437.0,Fingering
164092,False,20.0,False,4.86,93.0,Light Fingering
50273,False,100.0,False,4.66,500.0,Light Fingering
105556,False,100.0,True,4.85,460.0,Fingering
104520,True,50.0,True,4.68,173.0,Sport
99677,False,114.0,False,4.89,560.0,Lace
50355,False,100.0,True,4.88,428.0,Fingering
75356,False,100.0,True,4.8,438.0,Fingering
148938,False,114.0,True,4.77,550.0,Light Fingering
159397,False,100.0,True,4.88,400.0,Fingering
46319,True,100.0,False,4.8,440.0,Fingering
158946,False,100.0,True,4.95,400.0,Fingering
146489,False,110.0,True,4.94,400.0,Fingering
144635,False,100.0,True,4.91,218.0,Worsted
30693,True,100.0,False,4.74,265.0,DK
116627,False,67.0,False,4.58,200.0,Sport
111000,False,100.0,True,4.78,400.0,Fingering
144747,False,100.0,False,4.88,465.0,Light Fingering
89457,False,100.0,True,4.85,230.0,DK
127594,False,100.0,False,4.73,435.0,Fingering
124015,True,,True,4.65,420.0,Fingering
44948,True,115.0,False,4.52,700.0,Lace
143876,False,100.0,True,4.77,400.0,Fingering
134822,False,100.0,True,4.84,437.0,Fingering
129436,False,100.0,True,4.76,459.0,Light Fingering
6657,False,115.0,True,4.46,430.0,Fingering
154290,False,100.0,True,4.84,400.0,Fingering
109895,False,115.0,True,4.91,355.0,Sport
74593,False,100.0,False,4.63,430.0,Fingering
69133,False,50.0,False,4.59,145.0,Sport
125545,False,100.0,True,4.85,220.0,Worsted
141171,False,100.0,True,4.91,463.0,Light Fingering
79763,False,100.0,False,4.79,465.0,Light Fingering
72101,False,100.0,False,4.73,400.0,Fingering
177784,False,115.0,False,4.79,420.0,Fingering
163429,False,100.0,False,4.93,463.0,Light Fingering
122747,True,,False,4.85,250.0,DK
38342,True,184.0,True,4.34,500.0,Fingering
165847,False,113.0,True,4.86,420.0,Fingering
7855,False,114.0,True,4.52,407.0,Fingering
138785,False,100.0,False,4.91,435.0,Fingering
62127,False,100.0,False,4.71,463.0,Light Fingering
28342,True,100.0,False,4.8,994.0,Lace
23105,False,100.0,True,4.75,460.0,Light Fingering
22047,False,100.0,False,4.63,273.0,DK
122635,True,100.0,False,4.6,437.0,Fingering
75725,False,,False,5.0,,
48287,False,100.0,True,4.71,463.0,Light Fingering
104435,False,100.0,True,4.9,460.0,Fingering
144268,False,115.0,True,4.82,250.0,DK
112609,False,115.0,True,4.68,420.0,Fingering
128602,False,100.0,True,4.76,400.0,
144563,False,100.0,True,4.71,219.0,DK
154367,False,100.0,True,4.65,300.0,DK
76957,False,70.0,True,4.98,160.0,DK
59059,False,100.0,True,4.66,420.0,Fingering
162952,False,150.0,True,4.89,600.0,Fingering
53138,False,100.0,True,4.57,490.0,Light Fingering
133047,False,150.0,False,4.95,694.0,Lace
119378,True,100.0,True,4.89,437.0,Fingering
124557,False,100.0,True,4.92,328.0,Sport
146381,False,115.0,True,4.81,420.0,Fingering
157392,False,12.0,True,4.81,45.0,Fingering
28631,False,100.0,False,4.05,400.0,Fingering
94238,True,100.0,True,4.95,437.0,Fingering
137262,False,100.0,False,4.94,246.0,DK
138924,False,100.0,False,4.88,437.0,Fingering
28753,True,100.0,True,4.4,400.0,Fingering
104196,False,100.0,True,4.91,437.0,Fingering
126739,False,100.0,True,4.91,328.0,Sport
153789,False,115.0,True,4.81,420.0,Fingering
72730,False,100.0,False,4.74,325.0,Sport
112250,False,100.0,True,4.66,274.0,DK
166906,False,100.0,False,4.64,220.0,Worsted
142285,False,100.0,True,4.85,399.0,Fingering
76070,False,100.0,True,4.92,438.0,Fingering
76082,False,100.0,True,4.87,460.0,Light Fingering
118046,False,113.0,False,4.81,400.0,Sport
131987,False,38.0,True,4.89,133.0,Fingering
58663,False,100.0,True,4.73,400.0,Fingering
114853,False,100.0,False,4.73,371.0,Fingering
94980,False,100.0,True,4.61,400.0,Fingering
85329,False,100.0,False,4.86,465.0,Light Fingering
54612,False,100.0,True,4.58,400.0,Fingering
136418,False,100.0,True,4.93,400.0,Fingering
96963,False,100.0,True,4.8,463.0,Light Fingering
112899,False,100.0,True,4.85,460.0,Light Fingering
141339,False,100.0,True,4.74,463.0,Light Fingering
143203,False,100.0,False,4.94,463.0,Light Fingering
121109,False,113.0,False,4.82,500.0,Light Fingering
153984,False,100.0,True,4.74,462.0,Light Fingering
117170,False,50.0,False,4.34,175.0,Worsted
152956,False,100.0,True,4.9,400.0,Fingering
681,False,14.0,False,4.51,50.0,DK
77075,False,100.0,False,4.86,395.0,Fingering
29901,False,115.0,True,4.58,420.0,Fingering
24122,False,100.0,True,4.64,465.0,Light Fingering
90937,False,113.0,True,4.96,200.0,Worsted
145490,False,100.0,False,4.91,416.0,Fingering
146677,False,100.0,True,4.81,400.0,Fingering
149081,False,100.0,True,4.81,462.0,Light Fingering
71024,False,100.0,True,4.36,463.0,Light Fingering
144067,False,100.0,False,4.85,437.0,Fingering
108885,False,100.0,True,4.79,400.0,Fingering
73847,False,25.0,False,4.68,231.0,Lace
132189,False,110.0,False,5.0,385.0,Fingering
97273,False,50.0,True,4.96,136.0,DK
57600,False,100.0,True,4.95,218.0,Worsted
91739,False,115.0,True,4.76,462.0,Light Fingering
107486,False,113.0,False,4.74,210.0,Aran
124585,False,75.0,False,4.68,313.0,Fingering
131154,False,100.0,False,4.81,468.0,Light Fingering
173381,False,100.0,True,4.72,385.0,Fingering
112839,False,100.0,True,4.79,459.0,Fingering
33685,False,72.0,True,4.74,186.0,DK
119745,False,114.0,False,4.49,365.0,Sport
93784,False,100.0,False,4.78,437.0,Fingering
5540,True,100.0,False,4.69,273.0,Sport
156336,False,100.0,True,4.86,400.0,Fingering
70558,False,100.0,True,4.92,437.0,Fingering
18071,True,100.0,False,4.62,145.0,Bulky
128891,False,50.0,True,4.61,185.0,Fingering
36392,False,115.0,False,4.46,386.0,Fingering
128019,False,50.0,True,4.39,215.0,Fingering
173443,False,80.0,True,4.91,200.0,DK
157565,False,100.0,True,4.68,142.0,Aran
149276,False,100.0,False,4.71,437.0,Fingering
70557,False,100.0,True,4.63,438.0,Fingering
155075,False,100.0,True,4.85,436.0,Fingering
76779,True,,False,4.74,240.0,Sport
133194,False,100.0,True,4.85,325.0,Sport
83116,False,100.0,True,4.74,870.0,Lace
103427,False,113.0,False,4.65,560.0,Light Fingering
45591,False,50.0,True,4.45,96.0,DK
143067,False,100.0,False,4.83,437.0,Fingering
165015,False,113.0,True,4.85,421.0,Fingering
168204,False,100.0,False,4.97,436.0,Fingering
116647,False,120.0,True,4.72,420.0,Fingering
145440,False,115.0,True,4.72,440.0,Fingering
90250,False,100.0,False,4.69,470.0,Light Fingering
75233,False,100.0,True,4.89,420.0,Fingering
139516,False,100.0,False,4.82,437.0,Fingering
59647,False,100.0,True,4.81,437.0,Fingering
65294,False,100.0,True,4.78,400.0,Fingering
141961,False,100.0,True,4.78,400.0,Fingering
36734,False,100.0,False,4.29,330.0,Sport
70065,False,100.0,False,4.63,350.0,Fingering
87594,False,115.0,False,4.76,213.0,Worsted
112765,False,50.0,False,4.71,273.0,Light Fingering
85999,False,115.0,True,4.58,490.0,Light Fingering
65231,True,100.0,True,4.92,440.0,Fingering
5305,False,100.0,True,4.45,455.0,Light Fingering
60885,False,100.0,False,4.74,230.0,DK
32972,False,100.0,False,4.69,437.0,Fingering
117473,False,100.0,True,4.93,463.0,Fingering
144929,False,100.0,False,4.82,400.0,Fingering
145611,False,100.0,False,4.81,410.0,Fingering
129058,False,50.0,True,4.68,164.0,Sport
143350,False,100.0,False,4.32,460.0,Light Fingering
141426,False,100.0,True,4.96,437.0,Fingering
116340,False,100.0,False,4.66,435.0,Fingering
133388,False,100.0,True,4.98,219.0,DK
149899,False,100.0,False,4.81,55.0,Super Bulky
141959,False,100.0,True,4.74,430.0,Fingering
121243,True,100.0,False,4.73,656.0,Lace
19402,False,113.0,True,3.97,350.0,DK
179185,False,100.0,True,4.93,465.0,Light Fingering
75519,False,100.0,False,4.59,450.0,Light Fingering
132469,False,100.0,True,4.81,459.0,Fingering
164004,False,100.0,False,4.68,150.0,Aran
22049,False,100.0,True,4.58,410.0,Fingering
146363,False,100.0,False,4.98,400.0,Fingering
154794,False,100.0,False,4.9,437.0,Fingering
98636,False,100.0,True,4.78,180.0,Aran
90847,False,113.0,True,4.73,385.0,Sport
111135,False,100.0,True,4.93,437.0,Fingering
162861,False,60.0,False,4.85,241.0,Fingering
77258,False,114.0,False,4.76,500.0,Light Fingering
142153,False,100.0,True,4.85,437.0,Fingering
124598,False,,False,4.83,100.0,Super Bulky
116500,False,100.0,True,4.79,400.0,Fingering
141008,False,100.0,True,4.9,460.0,Light Fingering
129921,False,100.0,True,4.84,438.0,Fingering
58966,True,100.0,True,4.7,274.0,Sport
122738,False,70.0,False,4.99,200.0,Sport
129546,False,100.0,True,4.9,437.0,Fingering
22916,False,100.0,False,4.47,330.0,Sport
52833,False,100.0,True,4.06,459.0,Light Fingering
129663,False,100.0,False,4.85,463.0,Light Fingering
129240,False,,False,4.8,200.0,Worsted
97068,False,100.0,False,4.68,801.0,Lace
5451,True,200.0,False,3.11,150.0,Bulky
144076,False,100.0,True,4.81,463.0,Light Fingering
31541,True,113.0,False,4.65,210.0,Worsted
38526,True,,False,4.85,200.0,Worsted
108792,False,100.0,False,4.74,525.0,Fingering
35678,False,153.0,True,3.28,450.0,Sport
173697,False,100.0,True,4.83,219.0,Worsted
62649,False,100.0,True,4.76,440.0,Fingering
106636,False,100.0,True,4.69,437.0,Fingering
147665,False,100.0,False,4.95,400.0,Fingering
126897,False,135.0,True,4.79,250.0,Worsted
122504,False,100.0,True,4.78,463.0,Light Fingering
165044,False,100.0,False,4.54,399.0,Fingering
5210,False,100.0,True,4.36,465.0,Light Fingering
88613,False,100.0,False,4.94,440.0,Fingering
127784,False,100.0,True,4.94,328.0,Sport
51512,False,100.0,True,4.89,460.0,Light Fingering
136467,False,100.0,True,4.75,275.0,DK
118966,False,150.0,True,4.33,822.0,Light Fingering
151784,False,100.0,False,4.97,400.0,Fingering
118195,False,100.0,True,4.86,328.0,Sport
71582,False,100.0,False,4.84,400.0,Fingering
86454,True,100.0,False,4.84,231.0,DK
155729,False,100.0,True,4.46,225.0,Worsted
8498,True,57.0,True,4.1,154.0,Sport
145404,False,100.0,False,4.83,465.0,Fingering
68681,True,100.0,False,4.81,875.0,Lace
3721,False,113.0,True,4.56,480.0,Light Fingering
72112,False,100.0,True,4.55,230.0,Worsted
140425,True,100.0,False,4.98,246.0,DK
109083,False,100.0,False,4.88,435.0,Fingering
126570,False,100.0,False,4.96,459.0,Light Fingering
149704,False,100.0,True,4.88,463.0,Light Fingering
135816,False,100.0,False,4.67,399.0,Fingering
116216,False,115.0,False,4.54,407.0,Fingering
38668,False,195.0,False,4.58,1200.0,Lace
106319,False,100.0,False,4.42,460.0,Light Fingering
7708,True,100.0,False,4.79,440.0,Fingering
150477,False,100.0,False,4.76,465.0,Light Fingering
58370,True,100.0,False,4.86,240.0,Worsted
42688,False,100.0,True,4.71,455.0,Fingering
85577,False,100.0,True,4.67,240.0,DK
146351,False,100.0,True,4.93,460.0,Fingering
153768,False,100.0,False,4.88,437.0,Fingering
151948,True,115.0,True,4.97,416.0,Fingering
42956,False,105.0,True,4.81,230.0,Worsted
150545,False,75.0,False,4.75,712.0,Lace
148794,False,115.0,True,4.73,260.0,DK
64888,True,130.0,False,4.63,1250.0,Lace
136308,False,110.0,True,4.65,410.0,Fingering
37987,False,128.0,True,4.41,390.0,Fingering
128950,False,100.0,True,4.78,463.0,Fingering
123331,False,100.0,True,4.73,463.0,Light Fingering
119245,False,100.0,False,4.66,400.0,Fingering
37133,True,100.0,True,4.57,361.0,Fingering
37359,False,100.0,True,4.71,500.0,Light Fingering
148911,False,114.0,False,4.95,425.0,Fingering
92383,False,100.0,True,4.57,245.0,DK
89488,False,100.0,False,4.93,437.0,Fingering
53975,False,100.0,True,4.6,218.0,Worsted
83597,False,100.0,True,4.6,460.0,Light Fingering
59446,True,114.0,False,4.55,375.0,DK
122599,True,114.0,False,4.81,275.0,DK
26633,False,100.0,True,4.27,436.0,Fingering
145049,False,100.0,True,4.81,215.0,Worsted
69125,False,113.0,False,3.96,560.0,Light Fingering
51336,False,100.0,True,4.81,560.0,Light Fingering
121890,False,100.0,True,4.78,463.0,Light Fingering
154541,False,100.0,False,4.69,432.0,Fingering
81534,False,100.0,True,4.62,500.0,Light Fingering
328,False,340.0,False,4.55,1260.0,Fingering
53622,False,115.0,True,4.96,357.0,Sport
128415,False,100.0,False,4.9,328.0,Sport
138551,False,100.0,False,4.84,257.0,DK
104083,False,100.0,True,4.81,465.0,Light Fingering
130601,False,100.0,False,4.76,394.0,Fingering
33978,False,100.0,True,4.61,430.0,Fingering
162228,False,60.0,False,4.9,115.0,Worsted
150085,False,100.0,False,4.95,437.0,Fingering
57599,False,100.0,True,4.85,400.0,Fingering
117421,False,100.0,True,4.82,274.0,DK
121209,False,100.0,True,4.8,437.0,Fingering
118519,False,100.0,True,4.52,450.0,Fingering
145397,False,100.0,True,4.81,437.0,Fingering
151422,False,100.0,False,5.0,400.0,Fingering
124943,False,100.0,False,4.96,328.0,Sport
156227,False,113.0,True,4.84,434.0,Fingering
146680,False,100.0,False,4.82,400.0,Fingering
83920,False,100.0,True,4.71,463.0,Light Fingering
77325,False,100.0,False,4.67,435.0,Fingering
133497,False,115.0,True,4.58,260.0,DK
45635,False,100.0,True,4.41,400.0,Light Fingering
168180,False,,True,4.76,225.0,DK
150328,False,113.0,True,4.73,495.0,Light Fingering
139248,False,100.0,True,4.71,437.0,Fingering
99784,False,75.0,False,4.93,1148.0,Lace
107934,False,100.0,True,4.93,437.0,Fingering
25541,False,100.0,False,4.34,400.0,Fingering
150661,False,100.0,False,5.0,437.0,Fingering
97639,False,115.0,True,4.97,273.0,DK
126178,False,100.0,True,4.42,345.0,Sport
139693,False,100.0,False,4.88,437.0,Fingering
110479,False,100.0,True,4.7,463.0,Light Fingering
101498,False,115.0,False,4.64,402.0,Fingering
155436,False,100.0,False,4.93,465.0,Light Fingering
82028,True,115.0,False,4.83,400.0,Fingering
33146,False,100.0,True,4.79,400.0,Fingering
128592,False,50.0,True,4.76,137.0,Sport
101311,False,100.0,False,4.73,1085.0,Lace
103165,False,50.0,False,4.7,113.0,DK
90039,False,113.0,True,4.59,405.0,Fingering
142386,False,100.0,True,4.97,465.0,Fingering
135013,False,100.0,True,4.86,400.0,Fingering
148177,False,100.0,True,4.82,246.0,DK
148092,False,100.0,False,4.76,463.0,Light Fingering
69518,False,100.0,True,4.74,437.0,Fingering
4926,False,113.0,True,4.67,500.0,Light Fingering
66130,True,150.0,True,4.51,820.0,Lace
159469,False,100.0,True,4.25,240.0,DK
142798,False,100.0,True,4.92,465.0,Light Fingering
130070,True,114.0,False,4.83,400.0,Fingering
112872,False,100.0,True,4.76,400.0,Fingering
52780,False,113.0,False,4.7,372.0,Sport
153814,False,115.0,True,4.93,250.0,DK
114344,True,150.0,False,4.76,600.0,Fingering
40102,False,100.0,False,4.63,460.0,Light Fingering
123944,False,100.0,True,4.96,400.0,Fingering
28648,False,100.0,True,4.9,220.0,DK
122007,False,100.0,True,4.87,437.0,Fingering
73403,True,100.0,True,4.7,459.0,Light Fingering
117301,False,100.0,False,4.68,197.0,Aran
80658,False,100.0,False,4.63,459.0,Fingering
136065,False,100.0,False,4.9,465.0,Fingering
79820,False,100.0,True,4.82,399.0,Fingering
130537,False,100.0,False,4.81,465.0,Light Fingering
90992,False,100.0,True,4.77,437.0,Fingering
73326,True,100.0,False,4.77,246.0,DK
138426,False,100.0,True,4.26,467.0,Light Fingering
138428,False,50.0,False,5.0,459.0,Lace
4332,False,233.0,False,4.6,2500.0,Lace
95707,False,100.0,False,4.84,286.0,Sport
177527,False,100.0,False,4.82,400.0,Fingering
118520,False,100.0,False,4.69,225.0,Worsted
3430,False,70.0,True,4.89,170.0,Sport
96,False,113.0,False,4.46,313.0,Worsted
11885,False,100.0,True,4.29,360.0,Fingering
119744,False,114.0,False,4.02,811.0,Lace
88805,False,100.0,True,4.87,400.0,Fingering
124362,True,100.0,False,4.87,246.0,DK
83652,False,100.0,True,4.79,106.0,Bulky
115930,False,50.0,True,4.44,200.0,DK
171774,False,100.0,True,4.79,328.0,Sport
145658,False,150.0,True,4.74,600.0,Fingering
167176,False,100.0,True,5.0,231.0,DK
168132,False,115.0,False,4.94,426.0,Fingering
73144,True,100.0,False,4.84,379.0,Sport
152607,False,100.0,True,4.72,437.0,Fingering
19235,False,100.0,False,4.59,300.0,Sport
77302,False,113.0,True,4.88,460.0,Fingering
29324,True,100.0,False,4.72,437.0,Fingering
40485,False,200.0,True,4.54,1100.0,Light Fingering
132896,False,100.0,False,4.93,437.0,Fingering
87616,True,110.0,False,4.84,385.0,Fingering
153816,False,100.0,False,4.79,400.0,Fingering
163194,False,100.0,False,4.2,440.0,Fingering
154307,False,115.0,False,4.93,250.0,DK
142836,False,100.0,True,4.88,400.0,Fingering
140093,False,100.0,True,4.84,400.0,Fingering
143954,False,100.0,False,4.95,400.0,Fingering
147151,False,100.0,False,4.94,460.0,Light Fingering
71189,False,100.0,True,4.79,438.0,Fingering
148603,False,100.0,False,4.73,941.0,Lace
